Wholesaler License Serial Number,License Type Name,Brand Label Serial Number,Brand Label Name,License Class Description,Product Description,Wholesaler Name,Domestic or Imported,Latitude,Longitude,City
1010712,WHOLESALE BEER(C),5000246,BROOKLYN BROWN DARK,ALE,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5148857,BROOKLYN DEFENDER IPA,ALE,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5000281,BROOKLYN EAST INDIAN PALE ALE,ALE,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5133449,BROOKLYN SCORCHER IPA,ALE,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5123457,BROOKLYN SHACKMEISTER ALE,ALE,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5111380,BROOKLYN SORACHI ACE,ALE,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5107947,BROOKLYN SUMMER,ALE,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5105933,BROOKLYN WINTER,ALE,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1258461,MICRO BREWER,5116021,CAPTAIN LAWRENCE FRESCHESTER PALE ALE,ALE,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1258461,MICRO BREWER,5119878,CAPTAIN LAWRENCE IPA,ALE,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1258461,MICRO BREWER,5108217,CAPTAIN LAWRENCE LIQUID GOLD,ALE,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1258461,MICRO BREWER,5149913,CAPTAIN LAWRENCE ORBITAL TILT CITRA,ALE,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1296995,WHOLESALE BEER(CO),5136612,CENTRAL WATERS BREWING HHG APA,ALE,ALE,SARENE CRAFT BEER DISTRIBUTORS LLC,D,0,0,BRONX
2010295,WHOLESALE BEER(CO),5127975,CERVEZA HATUEY,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2187970,WHOLESALE BEER(CO),5156022,CIGAR CITY GUAYABERA CITRA PALE ALE,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156025,CIGAR CITY INVASION TROPICAL PALE ALE,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010894,WHOLESALE BEER(CO),5142797,CIGAR CITY JAI ALAI AGED ON WHITE OAK,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2187970,WHOLESALE BEER(CO),5156023,CIGAR CITY JAI ALAI IPA,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156024,CIGAR CITY MADURO BROWN ALE,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156021,CIGAR CITY WHITE OAK JAI ALAI IPA,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2504772,WHOLESALE BEER(C),5143124,CISCO INDIE IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146228,CISCO MADAQUET DOUBLE IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143128,CISCO PUMPLE DRUMKIN,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143125,CISCO SANKATY LIGHT LAGER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143126,CISCO SHARK TRACTOR LIGHT LAGER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143127,CISCO SUMMER OF LAGER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143123,CISCO THE GREY LADY,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143122,CISCO WHALES TALE PALE ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143129,CISCO WINTER SHREDDER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2187970,WHOLESALE BEER(CO),5152564,COLLECTIVE ARTS LUNCH MONEY,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2105251,WHOLESALE BEER(C),5140787,COMPASS ROSE,ALE,ALE,DANA DISTRIBUTORS INC,D,41.39516524,-74.34074665,GOSHEN
1281413,BREWER,5132992,CONEY ISLAND 1609,ALE,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5139162,CONEY ISLAND HARD CHERRY CREAM ALE,ALE,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5135017,CONEY ISLAND HARD GINGER ALE,ALE,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5143152,CONEY ISLAND HARD LEMON LIME TWIST,ALE,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5135016,CONEY ISLAND HARD ORANGE CREAM ALE,ALE,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1010716,WHOLESALE BEER(C),5106091,DALES PALE,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010894,WHOLESALE BEER(CO),5155749,DC BRAU THE CITIZEN,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5155751,DC BRAU THE CORRUPTION,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5155750,DC BRAU THE PUBLIC,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2504772,WHOLESALE BEER(C),5151102,DEVIL'S BACKBONE REILLY'S RED ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155668,DEVIL'S BACKBONE TRES-CRAY IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2010295,WHOLESALE BEER(CO),5103776,DOGFISH HEAD 120 MINUTE IPA,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5103446,DOGFISH HEAD 60 MINUTE IPA,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5102854,DOGFISH HEAD 90 MINUTE IMPERIAL IPA,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5139487,DOGFISH HEAD 90 MINUTE IPA,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5106330,DOGFISH HEAD BURTON BATON,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5102857,DOGFISH HEAD INDIAN BROWN,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5149138,DOGFISH LIQUID TRUTH SERUM,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2117853,WHOLESALE BEER(CO),5115033,DUVEL SINGLE,ALE,ALE,DUVEL MOORTGAT USA LTD,D,42.69927041,-74.9322328,COOPERSTOWN
2010295,WHOLESALE BEER(CO),5134352,EINSTOCK ARCTIC PALE ALE,ALE,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2504772,WHOLESALE BEER(C),5134245,ELYSIAN BREWING BARREL AGED BIFROST,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5134570,ELYSIAN BREWING BIFROST WINTER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5134243,ELYSIAN BREWING BYE BYE FROST,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5151355,ELYSIAN BREWING COMPANY KAPPA IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5135298,ELYSIAN BREWING COMPANY SPACE DUST,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5135305,ELYSIAN BREWING COMPANY THE IMMORTAL,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137369,ELYSIAN DAY GLOW,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5154411,ELYSIAN DEF LEPPARD PALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155542,ELYSIAN DUST IS DEAD,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155535,ELYSIAN GLITTER IS PRIDE ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137377,ELYSIAN LOSER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137378,ELYSIAN MENS ROOM ORIGINAL RED,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5148760,ELYSIAN OAK-AGED MAIBOCK ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137383,ELYSIAN SAVANT,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5145901,ELYSIAN SNAILBONES IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137386,ELYSIAN THE WISE ESB,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5148698,ELYSIAN WIL WHEATWINE ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2202106,MICRO BREWER,5137723,EMPIRE BREWING COMPANY SLO MO,ALE,ALE,EMPIRE FARMSTEAD BREWERY INC,D,42.92086,-75.86302,CAZENOVIA
3000781,WHOLESALE BEER(C),5154442,ERIE BREWING RAILBENDER ALE,ALE,ALE,ARTHUR R GREN CO INC,D,42.10672445,-79.1878053,JAMESTOWN
1309832,WHOLESALE BEER(CO),5122425,EVIL TWIN BREWING BIKINI BEER IPA,ALE,ALE,TWELVE PERCENT LLC,D,40.89772,-73.83103,MOUNT VERNON
1309832,WHOLESALE BEER(CO),5120972,EVIL TWIN BREWING FALCO,ALE,ALE,TWELVE PERCENT LLC,D,40.89772,-73.83103,MOUNT VERNON
1309832,WHOLESALE BEER(CO),5120971,EVIL TWIN BREWING MOLOTOV COCKTAIL,ALE,ALE,TWELVE PERCENT LLC,D,40.89772,-73.83103,MOUNT VERNON
1296995,WHOLESALE BEER(CO),5146980,FIDDLEHEAD,ALE,ALE,SARENE CRAFT BEER DISTRIBUTORS LLC,D,0,0,BRONX
2011144,WHOLESALE BEER(C),5152839,FIDDLEHEAD BREWING SECOND FIDDLE,ALE,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
1010716,WHOLESALE BEER(C),5124114,FIRESTONE WALKER 805,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5113004,FIRESTONE WALKER BREW CO UNION JACK,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5124115,FIRESTONE WALKER DBA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5125450,FIRESTONE WALKER EASY JACK,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5152234,FIRESTONE WALKER EX-1 PALE,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5141535,FIRESTONE WALKER FORTEM,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5145599,FIRESTONE WALKER LEO V URSUS ADVERSUS,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5158716,FIRESTONE WALKER LEO V. URSUS GEN-1,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5139120,FIRESTONE WALKER LUPONIC DISTORTION,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5155368,FIRESTONE WALKER NITRO DBA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5152236,FIRESTONE WALKER THE PROPAGATOR C-HOPS,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5118635,FIRESTONE WALKER UNFILTERED DBA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
3151416,MICRO BREWER,5108230,FLOWER POWER INDIA PALE,ALE,ALE,ITHACA BEER COMPANY INC,D,42.41607205,-76.53508089,ITHACA
2206530,MICRO BREWER,5155986,FLYING DOG BLOODLINE BLOOD ORANGE ALE,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5153101,FLYING DOG DEAD RISE,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155987,FLYING DOG DOGGIE STYLE PALE ALE,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155988,FLYING DOG DOGTOBERFEST MARZEN,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155989,FLYING DOG DOUBLE DOG DOUBLE IPA,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155990,FLYING DOG GONZO IMPERIAL PORTER,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155992,FLYING DOG RAGING BITCH BELGIAN IPA,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155993,FLYING DOG SNAKE DOG IPA,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155994,FLYING DOG THE TRUTH IMPERIAL IPA,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5156128,FLYING DOG TROPICAL BITCH BELGIAN IPA,ALE,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
1010894,WHOLESALE BEER(CO),5133400,FOUNDERS ALL DAY IPA,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5134643,FOUNDERS AZACCA,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133399,FOUNDERS BACKWOODS BASTARDS,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133396,FOUNDERS CENTENNIAL IPA,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133408,FOUNDERS DIRTY BASTARD,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5153984,FOUNDERS DOUBLE TROUBLE,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133403,FOUNDERS HARVEST ALE,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133407,FOUNDERS MOSAIC PROMISE,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133411,FOUNDERS REDS RYE IPA,ALE,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2504772,WHOLESALE BEER(C),5144727,FOUR PEAKS 8TH STREET PALE ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5144728,FOUR PEAKS DOUBLE KNOT DIPA DOUBLE IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5144729,FOUR PEAKS HOP KNOT IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5144734,FOUR PEAKS PITCHFORK PALE ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5145072,FOUR PEAKS RAJ IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
1010716,WHOLESALE BEER(C),5114089,FULL SAIL AMBER,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2187970,WHOLESALE BEER(CO),5158166,FULL SAIL COLD BREW COFFEE AMBER,ALE,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010716,WHOLESALE BEER(C),5139071,FULL SAIL HOP PURSUIT IPA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5114088,FULL SAIL IPA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2011144,WHOLESALE BEER(C),5156814,FUNKY BOW G-STRING PALE ALE,ALE,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
2011144,WHOLESALE BEER(C),5156811,FUNKY BOW JAM SESSION IPA,ALE,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
2011144,WHOLESALE BEER(C),5156813,FUNKY BOW SO FOLKIN HOPPY IPA,ALE,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
3141489,BREWER,5158562,GENESEE BREW HOUSE JUICY IPA,ALE,ALE,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,43.16493105,-77.61437097,ROCHESTER
3141489,BREWER,5158563,GENESEE BREW HOUSE SCOTCH ALE,ALE,ALE,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,43.16493105,-77.61437097,ROCHESTER
3141489,BREWER,5112727,GENESEE CREAM ALE,ALE,ALE,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,43.16493105,-77.61437097,ROCHESTER
2504772,WHOLESALE BEER(C),5140624,GOLDEN ROAD GET UP OFFA THAT BROWN,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146334,GOLDEN ROAD HEAL THE BAY IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5140622,GOLDEN ROAD POINT THE WAY IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5140657,GOLDEN ROAD RIDE ON IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5136656,GOLDEN ROAD WOLF AMONG WEEDS IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5136689,GOLDEN ROAD WOLF PUP,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146283,GOOSE COYWOLF,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5153517,GOOSE ISLAND 312 DRY HOPPED,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108180,GOOSE ISLAND 312 URBAN WHEAT,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108181,GOOSE ISLAND GOOSE  HONKERS ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5131731,GOOSE ISLAND GOOSE AUTUMN ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5133589,GOOSE ISLAND GOOSE FESTIVITY,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5129460,GOOSE ISLAND GOOSE IPA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5133591,GOOSE ISLAND GOOSE WINTER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5130290,GOOSE ISLAND GREEN LINE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108188,GOOSE ISLAND MATILDA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108190,GOOSE ISLAND PERE JACQUES,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5111218,GOOSE ISLAND SOFIA,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5151265,GOOSE MIDWAY,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146461,GOOSE OLD MAN GRUMPY,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155366,GOOSE REDUB AMBER,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5130003,GOOSE SUMMER ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5135948,GOOSE SUMMERTIME KOLSCH,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5131645,GOOSE TEN HILS PALE ALE,ALE,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
1010716,WHOLESALE BEER(C),5122030,GREAT DIVIDE CLAYMORE SCOTCH ALE,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5122029,GREAT DIVIDE COLETTE FARMHOUSE ALE,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5122039,GREAT DIVIDE HERCULES DOUBLE IPA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5122104,GREAT DIVIDE TITAN IPA,ALE,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
3003009,WHOLESALE BEER(C),5120754,GREAT LAKES BREWING CO RALLY DRUM RED,ALE,ALE,TRY IT DISTRIBUTING CO INC,D,42.92275138,-78.62761812,LANCASTER
3003009,WHOLESALE BEER(C),5108866,GREAT LAKES COMMODORE PERRY,ALE,ALE,TRY IT DISTRIBUTING CO INC,D,42.92275138,-78.62761812,LANCASTER
3003009,WHOLESALE BEER(C),5105942,GREAT LAKES CONWAYS IRISH,ALE,ALE,TRY IT DISTRIBUTING CO INC,D,42.92275138,-78.62761812,LANCASTER
1270418,FARM BREWER,5140561,GREENPOINT HARBOR OTHERSIDE IPA,ALE,ALE,GREENPORT BREWING COMPANY LLC THE,D,41.04171563,-72.4545322,PECONIC
1270418,FARM BREWER,5140560,GREENPORT HARBOR LEAF PILE ALE,ALE,ALE,GREENPORT BREWING COMPANY LLC THE,D,41.04171563,-72.4545322,PECONIC
1296995,WHOLESALE BEER(CO),5136052,GREY SAIL BREWING POUR JUDGEMNET,ALE,ALE,SARENE CRAFT BEER DISTRIBUTORS LLC,D,0,0,BRONX
